customer_id,city,gender,senior_citizen,dependents,tenure_months,phone_service,internet_service,contract,monthly_charges,total_charges,churn_label,cltv
3144-KMTWZ,Whittier,Male,No,No,71,Multiple Lines,Fiber optic,Month-to-month,91.9383179583549,6669.45,No,6035
2007-QVGAW,Cypress,Female,No,Yes,68,Single Line,No,Two year,19.35,1292.65,No,6303
5207-PLSTK,La Habra,Male,No,Yes,1,Single Line,DSL,Month-to-month,48.75,48.75,No,5068
2307-FYNNL,La Mirada,Male,Yes,No,65,Multiple Lines,Fiber optic,Two year,90.25832687151248,7108.2,No,5692
5605-XNWEN,Montebello,Male,Yes,No,72,Multiple Lines,No,Two year,25.0,1802.55,No,4055
2155-AMQRX,Norwalk,Female,No,No,28,Multiple Lines,DSL,Month-to-month,54.9,1505.15,No,2885
6181-AXXYF,Pico Rivera,Male,No,Yes,72,Multiple Lines,No,Two year,24.75,1859.1,No,4185
5091-HFAZW,Santa Fe Springs,Female,No,No,2,Single Line,Fiber optic,Month-to-month,94.07120252665302,168.5,No,2686
2519-LBNQL,Artesia,Male,Yes,No,60,Multiple Lines,Fiber optic,One year,85.37904038888993,6339.45,No,4040
8623-ULFNQ,Cerritos,Female,Yes,No,26,Multiple Lines,DSL,Month-to-month,66.05,1652.4,No,3225
1568-LJSZU,Harbor City,Male,No,No,68,Multiple Lines,DSL,Two year,92.2,6392.85,No,4451
7789-HKSBS,Lakewood,Female,Yes,No,42,Multiple Lines,Fiber optic,One year,99.49144420481399,4599.15,No,5573
7416-CKTEP,Lakewood,Female,No,No,57,Single Line,No,Two year,19.6,1134.25,No,6064
2586-CWXVV,Hawaiian Gardens,Male,No,No,54,No,DSL,Month-to-month,30.4,1621.35,No,4778
2348-KCJLT,Los Alamitos,Female,No,No,44,Single Line,DSL,One year,61.5,2722.2,No,2059
8401-EMUWF,Paramount,Male,No,Yes,42,Multiple Lines,DSL,Month-to-month,69.4,3058.3,No,4701
4193-IBKSW,San Pedro,Male,No,Yes,72,Multiple Lines,No,Two year,24.75,1769.6,No,6232
5377-NDTOU,San Pedro,Female,No,No,71,Multiple Lines,DSL,Two year,91.05,6293.75,No,4644
2474-LCNUE,Sunset Beach,Female,No,No,23,Multiple Lines,DSL,Month-to-month,73.65,1642.75,No,2590
0839-QNXME,Surfside,Female,No,No,30,Single Line,No,Two year,19.4,578.5,No,3986
3506-OVLKD,Wilmington,Male,No,No,35,Multiple Lines,No,One year,26.2,954.9,No,4419
6650-VJONK,Carson,Male,No,No,1,Single Line,DSL,Month-to-month,43.85,43.85,No,5913
2178-PMGCJ,Long Beach,Male,No,No,22,Single Line,Fiber optic,Month-to-month,104.67177198947147,1490.4,No,4838
7492-TAFJD,Long Beach,Male,No,No,7,No,DSL,Two year,38.55,280.0,No,3345
2773-MADBQ,Long Beach,Female,No,No,36,No,DSL,Two year,53.1,1901.25,No,2751
6016-LVTJQ,Long Beach,Female,No,Yes,34,Single Line,No,Month-to-month,20.65,716.4,No,5099
7860-KSUGX,Long Beach,Male,No,No,72,Multiple Lines,DSL,Two year,64.45,4720.0,No,6330
8966-KZXXA,Long Beach,Male,No,Yes,36,Multiple Lines,No,Two year,25.1,930.95,No,3040
5149-QYTTU,Long Beach,Female,No,Yes,71,Multiple Lines,Fiber optic,One year,98.66392059517845,6770.85,No,5647
2070-XYMFH,Long Beach,Female,Yes,No,23,Multiple Lines,Fiber optic,Month-to-month,90.25059816882384,1835.3,No,3558
2085-BOJKI,Long Beach,Male,No,No,17,Single Line,Fiber optic,One year,93.83762866983022,1588.25,No,5228
0817-HSUSE,Altadena,Male,No,No,1,Single Line,DSL,Month-to-month,75.5,75.5,No,2954
5442-PPTJY,Arcadia,Male,No,Yes,12,Single Line,No,Two year,19.7,258.35,No,5104
1927-QEWMY,Arcadia,Female,No,No,72,Single Line,No,Two year,20.5,1502.25,No,6302
1663-MHLHE,Duarte,Male,No,No,1,Single Line,No,Month-to-month,19.2,19.2,No,4629
5663-QBGIS,La Canada Flintridge,Male,Yes,No,72,Multiple Lines,Fiber optic,Two year,92.21912814073225,6929.4,No,6120
4450-MDZFX,Monrovia,Male,No,Yes,60,Multiple Lines,Fiber optic,Month-to-month,90.54317432432794,4453.3,No,5100
6701-DHKWQ,Montrose,Female,No,No,61,No,DSL,Two year,51.35,3244.4,No,4159
7554-AKDQF,Sierra Madre,Female,No,No,6,Single Line,DSL,Month-to-month,45.65,323.45,No,4227
0794-YVSGE,Pasadena,Male,No,Yes,72,Single Line,No,Two year,20.3,1401.15,No,5265
5423-BHIXO,Pasadena,Female,No,No,32,Multiple Lines,DSL,Month-to-month,54.2,1739.6,No,4454
6908-VVYHM,Pasadena,Male,No,No,65,Multiple Lines,Fiber optic,Month-to-month,97.74616025207901,5931.0,No,6358
2959-EEXWB,Pasadena,Female,No,Yes,45,No,DSL,Month-to-month,50.9,2333.85,No,3937
1839-UMACK,Pasadena,Male,No,No,42,Multiple Lines,No,One year,25.05,949.85,No,3756
3030-YDNRM,Pasadena,Male,No,No,8,Multiple Lines,Fiber optic,Month-to-month,84.11373777555927,572.45,No,5514
7321-KKSDU,San Marino,Male,No,Yes,32,Single Line,No,Two year,20.5,696.8,No,3114
3402-XRIUO,Glendale,Female,Yes,No,22,Multiple Lines,DSL,Month-to-month,63.55,1381.8,No,2136
8286-AFUYI,Glendale,Male,No,No,1,Single Line,DSL,Month-to-month,47.95,47.95,No,5092
8356-WUAOJ,Glendale,Female,No,No,1,Single Line,DSL,Month-to-month,45.0,45.0,No,5669
8058-DMYRU,Glendale,Male,Yes,No,54,Multiple Lines,Fiber optic,Month-to-month,88.38775343884936,4931.8,No,5232
9350-ZXYJC,La Crescenta,Female,No,No,4,Multiple Lines,No,Two year,25.3,116.95,No,3808
8958-JPTRR,Calabasas,Female,No,No,56,Multiple Lines,No,One year,24.3,1261.7,No,5052
6959-GQEGV,Canoga Park,Male,No,No,45,Single Line,DSL,Month-to-month,75.95,3273.8,No,2185
3173-WSSUE,Canoga Park,Female,No,Yes,71,Single Line,No,Two year,19.7,1415.85,No,5921
1265-HVPZB,Winnetka,Male,No,No,59,Single Line,DSL,One year,66.4,3958.2,No,6432
4115-UMJFQ,West Hills,Male,No,No,69,No,DSL,One year,35.75,2492.25,No,4043
7369-TRPFD,Chatsworth,Male,No,No,19,Single Line,No,One year,18.8,279.2,No,2916
1098-KFQEC,Encino,Female,No,Yes,55,Single Line,No,Two year,19.4,1083.0,No,5366
7190-XHTWJ,Newbury Park,Female,No,No,38,Single Line,No,One year,19.3,755.5,No,4705
3537-RYBHH,Northridge,Female,Yes,No,47,Multiple Lines,DSL,Month-to-month,67.45,3252.0,No,4074
5296-BFCYD,San Fernando,Male,No,Yes,46,Single Line,No,Two year,20.1,936.85,No,3392
9359-JANWS,North Hills,Female,No,No,65,Single Line,DSL,Two year,58.9,3857.1,No,5657
3279-DYZQM,Santa Clarita,Male,No,Yes,71,Single Line,No,Two year,19.45,1378.45,No,5497
0523-VNGTF,Sun Valley,Female,Yes,No,52,No,DSL,Month-to-month,50.5,2566.3,No,5185
9575-IWCAZ,Valencia,Male,No,No,6,Multiple Lines,No,One year,25.1,171.0,No,5161
7105-MXJLL,Valencia,Female,Yes,No,26,Single Line,DSL,One year,60.7,1597.4,No,2502
7064-FRRSW,Tarzana,Male,Yes,No,48,Multiple Lines,Fiber optic,One year,92.42356353276782,4744.35,No,3061
7940-UQQUG,Thousand Oaks,Female,No,Yes,64,Multiple Lines,Fiber optic,One year,97.37866066999734,6721.6,No,5133
3961-SXAXY,Thousand Oaks,Male,No,No,1,Single Line,DSL,Month-to-month,44.05,44.05,No,5925
7010-BRBUU,Woodland Hills,Male,No,Yes,72,Multiple Lines,No,Two year,24.1,1734.65,No,4264
3566-HJGPK,Woodland Hills,Male,No,No,1,Single Line,DSL,Month-to-month,45.55,45.55,No,3173
3062-ICYZQ,Oak Park,Female,No,Yes,51,Multiple Lines,Fiber optic,Month-to-month,85.7733780359385,4539.35,No,5457
9938-PRCVK,Stevenson Ranch,Female,No,Yes,41,Single Line,No,Two year,19.7,804.25,No,2902
0973-KYVNF,Castaic,Female,No,No,72,Single Line,DSL,Two year,70.65,5011.15,No,5176
5129-HHMZC,Van Nuys,Female,No,No,43,Multiple Lines,DSL,Two year,86.45,3574.5,No,3110
9637-CDTKZ,Panorama City,Male,No,No,72,Multiple Lines,Fiber optic,Two year,78.00135265166264,8086.4,No,4965
3946-JEWRQ,Sherman Oaks,Male,No,No,47,Multiple Lines,Fiber optic,One year,106.4788621049489,4563.0,No,4977
7873-CVMAW,Van Nuys,Male,No,No,72,Multiple Lines,DSL,Two year,88.55,6362.35,No,6468
0463-WZZKO,Van Nuys,Male,No,No,3,Single Line,No,Month-to-month,20.75,67.1,No,2406
4524-QCSSM,Encino,Male,No,No,26,No,DSL,Month-to-month,44.65,1156.55,No,4512
5832-EXGTT,Burbank,Male,No,Yes,29,Single Line,DSL,Month-to-month,60.2,1834.15,No,5517
2039-JONDJ,Burbank,Male,No,No,27,Single Line,DSL,One year,55.45,1477.65,No,3616
7217-JYHOQ,Burbank,Male,No,Yes,24,Single Line,DSL,Month-to-month,70.3,1706.45,No,3359
6695-FRVEC,Burbank,Male,No,No,67,Single Line,DSL,Two year,60.4,3953.7,No,5356
9894-QMIMJ,North Hollywood,Female,No,No,23,Single Line,DSL,One year,55.8,1327.85,No,2499
8069-YQQAJ,Studio City,Male,No,No,14,No,DSL,Month-to-month,31.1,419.7,No,3448
1636-NTNCO,Valley Village,Male,Yes,No,4,No,DSL,Month-to-month,50.95,207.35,No,2104
3466-WAESX,Rancho Cucamonga,Male,No,Yes,16,Multiple Lines,DSL,Month-to-month,69.1,1083.7,No,5172
9281-PKKZE,Azusa,Female,No,No,46,No,DSL,Month-to-month,43.95,2007.85,No,4818
3638-VBZTA,Baldwin Park,Male,No,No,68,Multiple Lines,DSL,Two year,86.5,5882.75,No,4280
7459-IMVYU,Chino Hills,Male,No,No,38,Multiple Lines,DSL,Month-to-month,69.95,2657.55,No,5858
8563-OYMQY,Covina,Male,No,No,17,Single Line,Fiber optic,Month-to-month,93.062558117673,1612.2,No,5687
0754-EEBDC,Covina,Male,No,Yes,4,Single Line,No,Two year,19.9,76.65,No,2347
5777-ZPQNC,Covina,Female,No,No,12,Single Line,No,One year,20.15,260.7,No,4628
1951-IEYXM,Rancho Cucamonga,Male,No,No,72,Multiple Lines,DSL,Two year,90.6,6441.85,No,4528
3318-NMQXL,El Monte,Male,No,No,3,Single Line,Fiber optic,Month-to-month,96.1465248750533,266.8,No,4345
1022-RKXDR,South El Monte,Female,No,No,41,Multiple Lines,No,One year,24.85,962.25,No,3089
2361-FJWNO,Rancho Cucamonga,Male,No,No,40,No,DSL,One year,36.0,1382.9,No,5323
2272-UOINI,Rancho Cucamonga,Female,No,No,7,Single Line,DSL,Month-to-month,78.5,571.05,No,3601
8232-UTFOZ,Glendora,Male,No,No,69,Single Line,No,Two year,19.95,1399.35,No,4328
3750-YHRYO,Glendora,Male,No,No,7,Single Line,No,One year,20.65,150.0,No,2874
6637-KYRCV,La Puente,Female,No,Yes,5,No,DSL,Month-to-month,30.5,167.2,No,5973
5668-MEISB,Hacienda Heights,Female,No,Yes,72,Multiple Lines,Fiber optic,Two year,95.69869289960862,7657.4,No,5146
0129-QMPDR,La Puente,Male,No,No,44,Single Line,No,One year,20.5,865.05,No,3093
7188-CBBBA,Rowland Heights,Female,No,No,65,Multiple Lines,Fiber optic,One year,78.39858350032947,6153.85,No,6153
5356-CSVSQ,La Verne,Female,No,No,3,Multiple Lines,DSL,Month-to-month,64.6,174.2,No,5277
3221-CJMSG,Mira Loma,Male,No,No,24,Single Line,DSL,Month-to-month,51.1,1269.6,No,2515
3219-JQRSL,Monterey Park,Female,Yes,No,72,Multiple Lines,DSL,Two year,89.1,6352.4,No,4627
2801-NISEI,Mt Baldy,Male,No,No,24,Single Line,DSL,Month-to-month,54.95,1348.5,No,3407
4623-ZKHLY,Ontario,Male,No,No,22,Single Line,No,Month-to-month,20.45,471.55,No,3727
6732-VAILE,Montclair,Male,No,No,70,Multiple Lines,DSL,Two year,85.95,5931.75,No,6354
8201-AAXCB,Ontario,Male,No,Yes,25,Multiple Lines,DSL,Month-to-month,60.35,1404.65,No,3192
7696-CFTAT,Diamond Bar,Male,No,Yes,37,Single Line,No,Two year,19.8,726.1,No,2745
1845-CSBRZ,Pomona,Female,Yes,Yes,22,Multiple Lines,Fiber optic,Month-to-month,105.47076936027324,1961.6,No,2656
2123-VSCOT,Pomona,Female,No,No,59,Multiple Lines,DSL,Two year,72.1,4194.85,No,6225
2018-QKYGT,San Gabriel,Male,No,Yes,1,Single Line,Fiber optic,Month-to-month,85.1873196349583,81.05,No,4396
2792-VPPET,San Gabriel,Male,No,No,3,Single Line,No,Month-to-month,20.5,76.95,No,5296
7409-JURKQ,Temple City,Female,No,No,53,Multiple Lines,Fiber optic,One year,88.15496936132392,5809.75,No,5713
3247-MHJKM,Upland,Male,No,No,1,Single Line,No,Month-to-month,20.2,20.2,No,3586
1964-SVLEA,Upland,Male,No,No,20,Single Line,No,One year,19.7,415.9,No,2860
7297-DVYGA,West Covina,Female,No,No,51,Single Line,No,One year,19.85,996.95,No,5089
2239-CGBUZ,West Covina,Female,No,No,51,Single Line,DSL,One year,60.5,3145.15,No,4207
0854-UYHZD,West Covina,Female,No,Yes,13,Single Line,No,Two year,19.55,265.3,No,2816
7243-LCGGZ,Alhambra,Female,No,No,1,Single Line,No,Month-to-month,20.9,20.9,No,3901
8267-KFGYD,Alhambra,Male,No,Yes,1,Single Line,No,Month-to-month,21.05,21.05,No,3389
4890-VMUAV,Alpine,Male,No,No,63,Multiple Lines,DSL,One year,71.5,4576.3,No,5342
9261-WDCAF,Bonita,Male,No,No,3,Single Line,DSL,Month-to-month,54.65,189.1,No,2168
3764-MNMOI,Boulevard,Male,No,No,46,Single Line,No,Two year,19.2,908.15,No,2776
7442-YGZFK,Campo,Male,No,No,1,Multiple Lines,DSL,Month-to-month,49.8,49.8,No,4796
8229-BUJHX,Chula Vista,Female,No,Yes,71,Single Line,No,Two year,20.5,1500.95,No,4941
7449-HVPIV,Chula Vista,Male,No,Yes,55,Multiple Lines,Fiber optic,Month-to-month,74.59844867151409,5099.15,No,4603
5504-WSIUR,Chula Vista,Female,No,No,70,Multiple Lines,Fiber optic,One year,91.37822406773606,6385.95,No,5327
8466-PZBLH,Descanso,Male,No,Yes,67,Multiple Lines,Fiber optic,Two year,100.72609059163965,6885.75,No,4743
8735-IJJEG,Guatay,Male,No,No,14,Single Line,DSL,Month-to-month,50.2,668.85,No,4253
0564-MUUQK,Imperial Beach,Female,No,Yes,20,Multiple Lines,Fiber optic,Month-to-month,102.47477849175104,1916.2,No,3186
0701-RFGFI,La Mesa,Female,No,Yes,49,Multiple Lines,Fiber optic,Month-to-month,95.10747702136575,4613.95,No,6136
0019-EFAEP,La Mesa,Female,No,No,72,Multiple Lines,Fiber optic,Two year,110.27156995230767,7261.25,No,5513
5619-PTMIK,Lemon Grove,Female,No,No,46,Multiple Lines,DSL,Month-to-month,53.1,2459.8,No,3358
3737-XBQDD,Mount Laguna,Male,No,No,24,Multiple Lines,Fiber optic,Month-to-month,88.43672629955378,2048.8,No,2941
5882-CMAZQ,National City,Female,No,Yes,5,No,DSL,Month-to-month,34.25,163.55,No,5100
5846-QFDFI,Pine Valley,Female,No,Yes,33,Multiple Lines,Fiber optic,Month-to-month,89.1929534535511,2888.7,No,3648
4445-KWOKW,Potrero,Female,No,No,42,Multiple Lines,DSL,One year,60.15,2421.6,No,5988
3511-APPBJ,Spring Valley,Male,No,No,23,Single Line,Fiber optic,One year,91.63082565065838,2292.75,No,3515
7967-HYCDE,Spring Valley,Male,No,No,8,Single Line,Fiber optic,Month-to-month,92.83532613074482,553.4,No,4946
2430-RRYUW,Tecate,Male,No,No,66,Single Line,DSL,One year,54.8,3465.7,No,4621
3723-BFBGR,Borrego Springs,Male,Yes,No,24,Multiple Lines,DSL,Month-to-month,54.8,1291.3,No,4330
5447-WZAFP,Carlsbad,Female,No,No,53,Single Line,Fiber optic,One year,94.37152481511944,5200.8,No,5377
5110-CHOPY,Carlsbad,Female,No,No,60,No,DSL,Two year,53.6,3237.05,No,4173
4425-OWHWB,El Cajon,Female,No,No,20,Single Line,No,One year,19.35,433.75,No,5811
7892-QVYKW,El Cajon,Female,No,Yes,23,Multiple Lines,Fiber optic,Month-to-month,105.16683530672418,1868.4,No,3513
9675-ICXCT,El Cajon,Male,No,No,72,Single Line,DSL,Two year,80.8,5728.55,No,4689
4703-MQYKT,Escondido,Male,No,No,21,Single Line,No,Two year,19.6,390.4,No,4562
5692-ICXLW,Escondido,Male,Yes,No,31,Multiple Lines,Fiber optic,Month-to-month,120.29482007976578,2845.15,No,3493
0602-DDUML,Fallbrook,Female,No,No,57,Single Line,DSL,Two year,69.75,3894.4,No,4487
2208-MPXIO,Escondido,Female,No,Yes,45,Single Line,No,Two year,20.0,886.4,No,5169
1960-UYCNN,Julian,Male,No,No,10,Multiple Lines,Fiber optic,Month-to-month,80.81563884735797,1021.55,No,4810
3190-FZATL,Lakeside,Male,No,Yes,14,Single Line,No,Month-to-month,19.95,268.4,No,5770
7336-RLLRH,Oceanside,Male,No,No,27,Multiple Lines,DSL,One year,80.85,2204.35,No,4732
7710-JSYOA,Pala,Female,No,Yes,69,Multiple Lines,Fiber optic,Two year,106.2145375161319,6398.05,No,5205
9885-MFVSU,Poway,Female,No,No,35,No,DSL,Two year,46.35,1662.05,No,4577
0607-MVMGC,Ranchita,Male,No,No,45,Multiple Lines,DSL,One year,78.75,3600.65,No,2595
3365-SAIGS,Rancho Santa Fe,Female,No,No,17,Single Line,Fiber optic,Month-to-month,95.79434262429183,1329.15,No,5564
8022-BECSI,Santa Ysabel,Male,No,No,22,Single Line,No,One year,19.6,422.5,No,2203
9993-LHIEB,Solana Beach,Male,No,No,67,Single Line,DSL,Two year,67.85,4627.65,No,4792
0266-CLZKZ,San Marcos,Female,No,Yes,67,Multiple Lines,Fiber optic,Two year,95.26198722477895,6717.9,No,6383
7020-OZKXZ,Vista,Female,Yes,No,9,Single Line,Fiber optic,Month-to-month,99.64986208678552,637.4,No,3021
3977-QCRSL,Warner Springs,Female,No,No,5,Single Line,No,Month-to-month,20.15,117.95,No,5020
0017-DINOC,Rancho Santa Fe,Male,No,No,54,No,DSL,Two year,45.2,2460.55,No,5435
7639-OPLNG,San Diego,Male,No,No,70,Multiple Lines,DSL,Two year,79.25,5731.85,No,5085
1492-QGCLU,San Diego,Male,No,Yes,53,Multiple Lines,DSL,Month-to-month,85.7,4616.1,No,5957
7328-OWMOM,San Diego,Female,No,No,31,Single Line,No,One year,20.1,589.25,No,3086
4418-LZMSV,San Diego,Male,No,Yes,13,Single Line,DSL,Month-to-month,61.8,750.1,No,4749
5155-AZQPB,San Diego,Female,No,Yes,28,Multiple Lines,DSL,Month-to-month,49.9,1410.25,No,5250
1087-GRUYI,San Diego,Male,No,No,38,Single Line,No,Two year,20.4,743.5,No,3756
2546-KZAAT,San Diego,Male,No,No,52,Single Line,DSL,One year,75.4,3865.45,No,5211
0181-RITDD,San Diego,Male,No,Yes,62,Single Line,Fiber optic,Two year,90.17021231883727,6825.65,No,5298
5989-PGKJB,San Diego,Female,No,No,16,Single Line,Fiber optic,Month-to-month,109.52952576171758,1340.1,No,3511
8272-ONJLV,San Diego,Male,No,No,12,Single Line,Fiber optic,One year,110.15897148801767,1184.0,No,5527
1488-PBLJN,San Diego,Female,No,Yes,72,Multiple Lines,Fiber optic,Two year,96.47239058760584,8477.7,No,4055
0308-GIQJT,San Diego,Male,Yes,No,71,Multiple Lines,Fiber optic,One year,90.16164205293839,7382.85,No,4921
3778-FOAQW,San Diego,Female,No,No,24,Single Line,No,One year,20.15,456.85,No,3573
4452-ROHMO,San Diego,Female,No,No,15,Single Line,No,Two year,19.6,331.6,No,2722
3090-LETTY,San Diego,Male,No,Yes,2,Multiple Lines,DSL,Month-to-month,60.95,134.6,No,3172
5349-AZPEW,San Diego,Female,No,Yes,5,No,DSL,Month-to-month,25.05,125.5,No,2071
9720-JJJOR,San Ysidro,Male,No,No,41,Single Line,DSL,One year,60.3,2511.3,No,4565
8100-HZZLJ,Indio,Female,No,Yes,43,Single Line,DSL,Month-to-month,63.95,2737.05,No,4205
8775-ERLNB,Indio,Male,Yes,No,1,Multiple Lines,Fiber optic,Month-to-month,97.07460521205358,74.3,No,2968
8309-IEYJD,Indian Wells,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,95.92564918715287,70.6,No,2576
7398-HPYZQ,Beaumont,Male,No,No,71,Multiple Lines,DSL,Two year,90.55,6404.0,No,5007
3546-GHEAE,Blythe,Male,No,No,7,Single Line,No,Two year,19.45,165.35,No,2600
7361-YPXFS,Brawley,Female,Yes,No,28,Multiple Lines,DSL,Month-to-month,64.45,1867.6,No,3820
6557-BZXLQ,Cabazon,Male,Yes,No,16,Single Line,Fiber optic,Month-to-month,91.15811053407911,1043.3,No,5610
2550-QHZGP,Calexico,Male,No,No,7,Single Line,No,One year,19.5,128.6,No,4271
7519-JTWQH,Calipatria,Female,No,No,69,Multiple Lines,Fiber optic,Two year,92.26260644610909,7455.45,No,4803
2538-OIMXF,Cathedral City,Female,No,Yes,1,No,DSL,Month-to-month,24.7,24.7,No,3065
8543-MSDMF,Coachella,Male,No,No,3,Single Line,DSL,Month-to-month,77.4,206.15,No,5528
1170-SASML,Desert Hot Springs,Female,No,No,69,Multiple Lines,Fiber optic,Month-to-month,74.34740381280261,5869.4,No,5976
4872-JCVCA,Desert Hot Springs,Female,No,No,71,No,DSL,Two year,47.6,3377.8,No,4795
5346-BZCHP,Earp,Female,No,Yes,69,Single Line,No,Two year,19.4,1346.2,No,6408
2038-LLMLM,El Centro,Female,No,No,48,Multiple Lines,Fiber optic,Month-to-month,85.48348624334031,4946.05,No,4304
1216-BGTSP,Imperial,Male,No,No,45,Multiple Lines,Fiber optic,Month-to-month,77.96440426765997,4964.7,No,5093
4138-NAXED,Joshua Tree,Male,No,No,51,Multiple Lines,Fiber optic,Month-to-month,101.7803932089471,4085.75,No,4121
0744-BIKKF,Mecca,Male,No,No,72,Multiple Lines,DSL,Two year,86.65,6224.8,No,4621
7483-IQWIB,Morongo Valley,Male,No,Yes,37,Multiple Lines,Fiber optic,Month-to-month,92.64849362495256,3415.25,No,3462
5248-KWLAR,Niland,Male,No,No,71,Multiple Lines,DSL,Two year,90.35,6325.25,No,6483
7996-MHXLW,Ocotillo,Female,No,No,66,Multiple Lines,No,Two year,25.15,1683.6,No,6141
7833-PKIHD,Palm Desert,Male,No,No,51,Single Line,DSL,One year,76.4,3966.3,No,6385
7061-OVMIM,Palm Springs,Female,No,No,30,Single Line,No,One year,19.55,608.5,No,5203
5153-RTHKF,Palm Springs,Female,No,No,34,Multiple Lines,Fiber optic,Month-to-month,102.78892804497957,2896.6,No,3818
1852-QSWCD,Palo Verde,Male,No,Yes,64,Multiple Lines,No,Two year,24.8,1514.85,No,6281
4832-VRBMR,Parker Dam,Male,Yes,No,65,Multiple Lines,Fiber optic,One year,104.01831505782381,6792.45,No,6441
9079-LWTFD,Pioneertown,Male,No,No,47,Multiple Lines,Fiber optic,Month-to-month,104.0430930604358,4669.2,No,2508
3392-EHMNK,Thermal,Female,No,Yes,67,Multiple Lines,Fiber optic,Two year,118.09559245679687,6302.8,No,4803
5986-WWXDV,Salton City,Male,No,No,39,Single Line,No,One year,19.35,779.2,No,2607
3061-BCKYI,Thousand Palms,Male,No,No,14,Single Line,No,Month-to-month,19.9,283.75,No,3854
7901-TBKJX,Twentynine Palms,Male,Yes,No,56,Multiple Lines,Fiber optic,Month-to-month,115.3850309684336,5594.0,No,5514
7228-PAQPD,Vidal,Female,No,No,14,Single Line,DSL,One year,59.1,772.85,No,5718
7746-QYVCO,White Water,Male,No,No,16,Single Line,DSL,One year,55.85,857.8,No,2464
5804-HYIEZ,Winterhaven,Male,No,Yes,70,Multiple Lines,Fiber optic,Month-to-month,81.91925490322764,7554.05,No,4583
9919-FZDED,Yucca Valley,Male,Yes,No,72,Multiple Lines,DSL,Two year,84.1,5981.65,No,4671
5934-TSSAU,Landers,Female,No,Yes,23,Single Line,Fiber optic,Month-to-month,101.30479088089604,1702.9,No,5903
3486-KHMLI,Adelanto,Male,No,Yes,21,Multiple Lines,No,Month-to-month,24.7,467.15,No,5403
6784-XYJAE,Fort Irwin,Female,No,No,36,Multiple Lines,DSL,One year,55.8,1941.5,No,4770
3933-DQPWX,Barstow,Female,No,No,50,No,DSL,Two year,39.7,1932.75,No,5174
6661-EIPZC,Grand Terrace,Female,No,Yes,48,No,DSL,Month-to-month,29.5,1423.05,No,3194
8957-THMOA,Big Bear City,Female,No,Yes,50,Single Line,No,Two year,20.15,970.85,No,4263
2251-PYLPB,Big Bear Lake,Male,No,No,72,Multiple Lines,DSL,Two year,79.55,5810.9,No,4766
5555-RNPGT,Bloomington,Male,No,Yes,10,Multiple Lines,No,Month-to-month,24.8,223.9,No,5212
1057-FOGLZ,Calimesa,Female,No,No,18,Single Line,No,Month-to-month,19.65,391.7,No,4333
8087-LGYHQ,Crestline,Male,No,No,9,Single Line,Fiber optic,Month-to-month,103.0670796200353,811.65,No,3475
4137-BTIKL,Daggett,Male,No,No,2,Multiple Lines,Fiber optic,Month-to-month,105.31407726072771,174.75,No,4766
2190-BCXEC,Death Valley,Female,No,No,40,Multiple Lines,Fiber optic,Month-to-month,87.82373346412739,3126.85,No,5257
6227-FBDXH,Essex,Male,No,No,69,Multiple Lines,Fiber optic,One year,103.98841539742249,6841.45,No,4237
2911-WDXMV,Fontana,Male,No,Yes,18,Multiple Lines,Fiber optic,Month-to-month,100.35037682943815,1406.65,No,5334
7206-PQBBZ,Fontana,Male,Yes,No,11,Single Line,Fiber optic,Month-to-month,69.8124840482728,834.7,No,2848
4547-FZJWE,Forest Falls,Male,No,No,55,Single Line,DSL,One year,59.45,3157.0,No,5712
7422-WNBTY,Green Valley Lake,Male,No,No,33,Multiple Lines,Fiber optic,Month-to-month,77.88562634901857,3092.0,No,3348
0842-IWYCP,Helendale,Female,No,No,46,Single Line,DSL,Month-to-month,44.95,2168.9,No,2626
3521-HTQTV,Hesperia,Male,No,No,34,Multiple Lines,No,Two year,26.1,980.35,No,2026
3744-ZBHON,Highland,Female,No,No,3,Single Line,No,Month-to-month,20.2,65.95,No,4369
